date,fund,acc,usd,wti,lf,export,import,trade,kospi,target
2006-07-04,0.007,0,-0.0016,,0.012107276,0,-0.007633588,0.117647 ,-0.0067,1
2006-07-05,-0.0022,0,0.0037,0.017,0.012107276,0,-0.007633588,0.117647 ,-0.0047,1
2006-07-06,-0.0103,0,0.0027,-0.0007,0.012107276,0,-0.007633588,0.117647 ,-0.0124,1
2006-07-07,0.005,0,-0.0016,-0.014,0.012107276,0,-0.007633588,0.117647 ,0.0079,0
2006-07-10,-0.018,0,-0.0062,-0.0065,0.012107276,0,-0.007633588,0.117647 ,0.0199,0
2006-07-11,-0.0021,0,0.0051,0.0075,0.012107276,0,-0.007633588,0.117647 ,0.0009,0
2006-07-12,0.0104,0,0.0022,0.0107,0.012107276,0,-0.007633588,0.117647 ,-0.0029,1
2006-07-13,0.058,0,0.0005,0.0233,0.012107276,0,-0.007633588,0.117647 ,-0.009,1
2006-07-14,-0.0312,0,0.0048,0.0043,0.012107276,0,-0.007633588,0.117647 ,-0.0233,1
2006-07-17,0,0,0.0001,-0.0225,0.012107276,0,-0.007633588,0.117647 ,0,1
2006-07-18,-0.0165,0,0.0049,-0.0234,0.012107276,0,-0.007633588,0.117647 ,-0.0173,1
2006-07-19,-0.0311,0,-0.0008,-0.012,0.012107276,0,-0.007633588,0.117647 ,0.0002,0
2006-07-20,-0.013,0,-0.0062,0.0058,0.012107276,0,-0.007633588,0.117647 ,0.0321,0
2006-07-21,-0.0162,0,-0.0021,0.0185,0.012107276,0,-0.007633588,0.117647 ,-0.0015,1
2006-07-24,0.0058,0,0.002,0.0083,0.012107276,0,-0.007633588,0.117647 ,-0.0063,1
2006-07-25,-0.0116,0,0.0004,-0.0173,0.012107276,0,-0.007633588,0.117647 ,0.013,0
2006-07-26,-0.0132,0,0.0026,0.0026,0.012107276,0,-0.007633588,0.117647 ,-0.0005,1
2006-07-27,0.018,0,-0.0025,0.0081,0.012107276,0,-0.007633588,0.117647 ,0.0134,0
2006-07-28,0.0008,0,0.0017,-0.0174,0.012107276,0,-0.007633588,0.117647 ,0.0006,0
2006-07-31,0.0121,0.0628,0.0014,0.0158,0.012107276,0,-0.007633588,0.117647 ,0.0006,0
2006-08-01,-0.0058,0,0.0008,0.0069,0.009079525,-0.075268817,-0.015384615,-0.894737 ,-0.0081,1
2006-08-02,0.0031,0,0.0066,0.012,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0.006,0
2006-08-03,0.0002,0,0.0036,-0.0046,0.009079525,-0.075268817,-0.015384615,-0.894737 ,-0.0024,1
2006-08-04,-0.009,0,-0.001,-0.0093,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0.0096,0
2006-08-07,-0.0045,0,-0.0022,0.0297,0.009079525,-0.075268817,-0.015384615,-0.894737 ,-0.0115,1
2006-08-08,0.0013,0,0.0011,-0.0087,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0.0167,0
2006-08-09,-0.0174,0,-0.0044,0.0005,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0.0029,0
2006-08-10,0.0113,0,-0.0017,-0.0308,0.009079525,-0.075268817,-0.015384615,-0.894737 ,-0.0081,1
2006-08-11,0.0094,0,0.0041,0.0047,0.009079525,-0.075268817,-0.015384615,-0.894737 ,-0.0094,1
2006-08-14,-0.0156,0,0.0041,-0.011,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0.0023,0
2006-08-15,0,0,0.0001,-0.0065,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0,1
2006-08-16,0.0011,0,-0.0006,-0.0159,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0.0158,0
2006-08-17,-0.0089,0,-0.0044,-0.0255,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0.0093,0
2006-08-18,0.0113,0,-0.0025,0.0154,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0.0025,0
2006-08-21,0.0282,0,-0.0021,0.0184,0.009079525,-0.075268817,-0.015384615,-0.894737 ,-0.0071,1
2006-08-22,0.0032,0,-0.0002,0.0025,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0.0101,0
2006-08-23,-0.0067,0,-0.0008,-0.012,0.009079525,-0.075268817,-0.015384615,-0.894737 ,-0.0075,1
2006-08-24,-0.0045,0,0.0038,0.0084,0.009079525,-0.075268817,-0.015384615,-0.894737 ,-0.007,1
2006-08-25,-0.0227,0,0.0029,0.0021,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0.0104,0
2006-08-28,-0.0115,0,0.0021,-0.0262,0.009079525,-0.075268817,-0.015384615,-0.894737 ,-0.0011,1
2006-08-29,0.0036,0,-0.0031,-0.0127,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0.0126,0
2006-08-30,0.0033,0,0.0002,0.0046,0.009079525,-0.075268817,-0.015384615,-0.894737 ,-0.0024,1
2006-08-31,0.0216,0.1552,0.0001,0.0033,0.009079525,-0.075268817,-0.015384615,-0.894737 ,0.0085,0
2006-09-01,-0.0188,0,-0.0008,-0.0152,0.009899317,0.058139535,0.0546875,0.500000 ,0.0029,0
2006-09-04,0.0309,0,-0.0028,,0.009899317,0.058139535,0.0546875,0.500000 ,0.0018,0
2006-09-05,0.0106,0,-0.0013,-0.0085,0.009899317,0.058139535,0.0546875,0.500000 ,0.0016,0
2006-09-06,0.013,0,0.0004,-0.016,0.009899317,0.058139535,0.0546875,0.500000 ,-0.0031,1
2006-09-07,-0.0034,0,-0.0008,-0.0027,0.009899317,0.058139535,0.0546875,0.500000 ,-0.0043,1
2006-09-08,0.0031,0,0,-0.0159,0.009899317,0.058139535,0.0546875,0.500000 ,0.0028,0
2006-09-11,-0.0002,0,0.0013,-0.0097,0.009899317,0.058139535,0.0546875,0.500000 ,-0.0154,1
2006-09-12,0.0023,0,0.002,-0.0282,0.009899317,0.058139535,0.0546875,0.500000 ,-0.0045,1
2006-09-13,0.0026,0,-0.0004,0.0033,0.009899317,0.058139535,0.0546875,0.500000 ,0.0038,0
2006-09-14,-0.0254,0,-0.0015,-0.0117,0.009899317,0.058139535,0.0546875,0.500000 ,0.0192,0
2006-09-15,0.0007,0,-0.0013,0.0017,0.009899317,0.058139535,0.0546875,0.500000 ,0.0017,0
2006-09-18,0.0206,0,0.0001,0.0074,0.009899317,0.058139535,0.0546875,0.500000 ,0.0097,0
2006-09-19,0.0002,0,-0.0045,-0.0335,0.009899317,0.058139535,0.0546875,0.500000 ,-0.0003,1
2006-09-20,0.0362,0,-0.0013,-0.0195,0.009899317,0.058139535,0.0546875,0.500000 ,-0.0055,1
2006-09-21,-0.0179,0,-0.007,0.0187,0.009899317,0.058139535,0.0546875,0.500000 ,0.0003,0
2006-09-22,-0.0202,0,0.0027,-0.0169,0.009899317,0.058139535,0.0546875,0.500000 ,-0.0135,1
2006-09-25,-0.0023,0,-0.0029,0.0149,0.009899317,0.058139535,0.0546875,0.500000 ,0.0051,0
2006-09-26,-0.016,0,0.0001,-0.0072,0.009899317,0.058139535,0.0546875,0.500000 ,-0.0083,1
2006-09-27,-0.0158,0,-0.0005,0.032,0.009899317,0.058139535,0.0546875,0.500000 ,0.0119,0
2006-09-28,-0.0247,0,0.0012,-0.0032,0.009899317,0.058139535,0.0546875,0.500000 ,0.0084,0
2006-09-29,-0.0026,0,0.0016,0.0024,0.009899317,0.058139535,0.0546875,0.500000 ,0,1
2006-10-02,-0.0077,0.1545,0.0019,-0.0299,0.010361801,0.087912088,0.022222222,5.666667 ,0.002,0
2006-10-03,0,0,-0.0001,-0.0385,0.010361801,0.087912088,0.022222222,5.666667 ,0,1
2006-10-04,0.0019,0,0.0013,0.0124,0.010361801,0.087912088,0.022222222,5.666667 ,-0.0162,1
2006-10-05,0,0,0,0.0104,0.010361801,0.087912088,0.022222222,5.666667 ,0,1
2006-10-06,0,0,0,-0.0045,0.010361801,0.087912088,0.022222222,5.666667 ,0,1
2006-10-09,0.0554,0,0.0154,0.0033,0.010361801,0.087912088,0.022222222,5.666667 ,-0.0241,1
2006-10-10,0.0087,0,-0.0044,-0.024,0.010361801,0.087912088,0.022222222,5.666667 ,0.0068,0
2006-10-11,0.066,0,-0.0015,-0.0159,0.010361801,0.087912088,0.022222222,5.666667 ,-0.0022,1
2006-10-12,-0.0001,0,-0.0003,0.0047,0.010361801,0.087912088,0.022222222,5.666667 ,0.0047,0
2006-10-13,-0.0267,0,-0.0029,0.0123,0.010361801,0.087912088,0.022222222,5.666667 ,0.0126,0
2006-10-16,-0.0007,0,0.0003,0.0234,0.010361801,0.087912088,0.022222222,5.666667 ,0.006,0
2006-10-17,0.0006,0,-0.0012,-0.0169,0.010361801,0.087912088,0.022222222,5.666667 ,-0.004,1
2006-10-18,-0.004,0,0.0011,-0.0217,0.010361801,0.087912088,0.022222222,5.666667 ,0.0022,0
2006-10-19,-0.0012,0,0.002,0.0147,0.010361801,0.087912088,0.022222222,5.666667 ,-0.0001,1
2006-10-20,-0.0003,0,0.0002,-0.0287,0.010361801,0.087912088,0.022222222,5.666667 ,0.0075,0
2006-10-23,0.0212,0,0.0021,0.035,0.010361801,0.087912088,0.022222222,5.666667 ,0.0005,0
2006-10-24,-0.0216,0,-0.001,0.0092,0.010361801,0.087912088,0.022222222,5.666667 ,0.0011,0
2006-10-25,-0.0206,0,-0.0028,0.0345,0.010361801,0.087912088,0.022222222,5.666667 ,0.0036,0
2006-10-26,-0.0103,0,-0.0063,-0.0169,0.010361801,0.087912088,0.022222222,5.666667 ,0.0016,0
2006-10-27,-0.0211,0,-0.0026,0.0065,0.010361801,0.087912088,0.022222222,5.666667 ,-0.0033,1
2006-10-30,0.0109,0,-0.0028,-0.0393,0.010361801,0.087912088,0.022222222,5.666667 ,-0.0095,1
2006-10-31,-0.0156,0.1232,-0.0025,0.0063,0.010361801,0.087912088,0.022222222,5.666667 ,0.0062,0
2006-11-01,0.0028,0,-0.0031,-0.0003,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.0072,0
2006-11-02,-0.0188,0,-0.0004,-0.0141,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.0068,0
2006-11-03,-0.0064,0,-0.0019,0.0218,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.0001,0
2006-11-06,0.0105,0,0.0055,0.0149,0.008448432,-0.057239057,-0.072463768,0.200000 ,-0.0034,1
2006-11-07,0.0121,0,-0.0042,-0.0182,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.006,0
2006-11-08,-0.0149,0,-0.0034,0.0153,0.008448432,-0.057239057,-0.072463768,0.200000 ,-0.0053,1
2006-11-09,-0.0007,0,0.0016,0.0222,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.014,0
2006-11-10,-0.003,0,-0.0027,-0.0257,0.008448432,-0.057239057,-0.072463768,0.200000 ,-0.0027,1
2006-11-13,0.0147,0,0.0011,-0.0169,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.0007,0
2006-11-14,-0.0025,0,0.002,-0.0051,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.0076,0
2006-11-15,-0.0025,0,0.0047,0.0082,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.0037,0
2006-11-16,-0.0056,0,-0.004,-0.0425,0.008448432,-0.057239057,-0.072463768,0.200000 ,-0.0013,1
2006-11-17,-0.0114,0,0.0014,-0.008,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.001,0
2006-11-20,0.0068,0,-0.0037,0.0536,0.008448432,-0.057239057,-0.072463768,0.200000 ,-0.0071,1
2006-11-21,0.003,0,-0.0001,0.0233,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.0026,0
2006-11-22,-0.0017,0,-0.0015,-0.0155,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.0118,0
2006-11-23,0.0255,0,-0.0038,,0.008448432,-0.057239057,-0.072463768,0.200000 ,-0.0023,1
2006-11-24,-0.0362,0,0.0018,,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.0018,0
2006-11-27,0.0012,0,-0.0016,0.0182,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.0024,0
2006-11-28,0.0142,0,0.0002,0.0111,0.008448432,-0.057239057,-0.072463768,0.200000 ,-0.0096,1
2006-11-29,0.0113,0,-0.0002,0.0241,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.0078,0
2006-11-30,-0.0255,0.1244,-0.0014,0.0107,0.008448432,-0.057239057,-0.072463768,0.200000 ,0.0068,0
2006-12-01,-0.0122,0,-0.0009,0.0048,0.009188983,0.092857143,0.046875,0.583333 ,0.0015,0
2006-12-04,0.013,0,-0.0011,-0.0156,0.009188983,0.092857143,0.046875,0.583333 ,-0.0055,1
2006-12-05,0.0137,0,-0.0035,-0.0002,0.009188983,0.092857143,0.046875,0.583333 ,-0.0041,1
2006-12-06,-0.0094,0,-0.0088,-0.0038,0.009188983,0.092857143,0.046875,0.583333 ,-0.0048,1
2006-12-07,-0.005,0,-0.0025,0.0048,0.009188983,0.092857143,0.046875,0.583333 ,-0.0024,1
2006-12-08,0.0076,0,0.0069,-0.0074,0.009188983,0.092857143,0.046875,0.583333 ,-0.0141,1
2006-12-11,0.0114,0,0.0061,-0.0131,0.009188983,0.092857143,0.046875,0.583333 ,0.0002,0
2006-12-12,-0.0008,0,-0.0035,-0.0033,0.009188983,0.092857143,0.046875,0.583333 ,-0.0099,1
2006-12-13,-0.0023,0,-0.0001,0.0057,0.009188983,0.092857143,0.046875,0.583333 ,0.0046,0
2006-12-14,-0.0083,0,-0.0014,0.0186,0.009188983,0.092857143,0.046875,0.583333 ,0.0254,0
2006-12-15,-0.0128,0,0.002,0.0147,0.009188983,0.092857143,0.046875,0.583333 ,0.0025,0
2006-12-18,0.0129,0,0.0044,-0.0192,0.009188983,0.092857143,0.046875,0.583333 ,0.008,0
2006-12-19,0.0041,0,0.0052,0.0151,0.009188983,0.092857143,0.046875,0.583333 ,-0.0038,1
2006-12-20,-0.0043,0,-0.0065,0.009,0.009188983,0.092857143,0.046875,0.583333 ,0.0102,0
2006-12-21,-0.0123,0,0.0016,-0.0166,0.009188983,0.092857143,0.046875,0.583333 ,-0.004,1
2006-12-22,-0.0024,0,0.0012,-0.004,0.009188983,0.092857143,0.046875,0.583333 ,0.0007,0
2006-12-25,0,0,0,,0.009188983,0.092857143,0.046875,0.583333 ,0,1
2006-12-26,-0.0086,0,0.0013,-0.021,0.009188983,0.092857143,0.046875,0.583333 ,-0.0025,1
2006-12-27,0.0107,0,0.0007,-0.0124,0.009188983,0.092857143,0.046875,0.583333 ,-0.0062,1
2006-12-28,-0.0348,0,-0.0008,0.0031,0.009188983,0.092857143,0.046875,0.583333 ,0.0066,0
2006-12-29,-0.0572,0.1076,0.0003,0.0086,0.009188983,0.092857143,0.046875,0.583333 ,0,1
2007-01-01,0,0,0,,0.00792599,-0.058823529,0.026119403,-0.657895 ,0,1
2007-01-02,0.0134,0,-0.0047,0,0.00792599,-0.058823529,0.026119403,-0.657895 ,0.0006,0
2007-01-03,0.0416,0,0.0005,-0.0447,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.0181,1
2007-01-04,0.0027,0,0.0056,-0.0468,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.0086,1
2007-01-05,-0.0021,0,0.0033,0.013,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.0083,1
2007-01-08,-0.0059,0,0.0039,-0.0039,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.0108,1
2007-01-09,-0.0132,0,0.0005,-0.008,0.00792599,-0.058823529,0.026119403,-0.657895 ,0.0026,0
2007-01-10,0.0143,0,-0.0008,-0.0291,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.0135,1
2007-01-11,-0.0092,0,0.0012,-0.0396,0.00792599,-0.058823529,0.026119403,-0.657895 ,0.007,0
2007-01-12,-0.0158,0,0.0012,0.0214,0.00792599,-0.058823529,0.026119403,-0.657895 ,0.0169,0
2007-01-15,0.0048,0,-0.0016,,0.00792599,-0.058823529,0.026119403,-0.657895 ,0.0019,0
2007-01-16,-0.0102,0,-0.0031,-0.0336,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.0009,1
2007-01-17,0.0012,0,0.0014,0.0201,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.0074,1
2007-01-18,0.0022,0,-0.0002,-0.0337,0.00792599,-0.058823529,0.026119403,-0.657895 ,0.0027,0
2007-01-19,-0.0079,0,-0.0003,0.0299,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.0164,1
2007-01-22,0.0092,0,0.0041,-0.0165,0.00792599,-0.058823529,0.026119403,-0.657895 ,0.0021,0
2007-01-23,0.0129,0,0.0001,0.0765,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.0002,1
2007-01-24,-0.0069,0,-0.0044,0.006,0.00792599,-0.058823529,0.026119403,-0.657895 ,0.0147,0
2007-01-25,-0.0203,0,-0.0001,-0.0206,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.0005,1
2007-01-26,0.0006,0,0.0049,0.0219,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.008,1
2007-01-29,0.0142,0,-0.0003,-0.0254,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.006,1
2007-01-30,0.0012,0,0.0024,0.0548,0.00792599,-0.058823529,0.026119403,-0.657895 ,0.0056,0
2007-01-31,-0.0149,0.1524,-0.0013,0.0205,0.00792599,-0.058823529,0.026119403,-0.657895 ,-0.0077,1
2007-02-01,0.0042,0,-0.0047,-0.0144,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0167,0
2007-02-02,-0.0273,0,0.0002,0.03,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0219,0
2007-02-05,0.0095,0,-0.0015,-0.0047,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0034,0
2007-02-06,0.0398,0,-0.003,0.0024,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0075,0
2007-02-07,0.0205,0,0.0007,-0.0199,0.006253451,-0.024305556,0.003636364,-0.615385 ,-0.0016,1
2007-02-08,0.0077,0,0.0015,0.0347,0.006253451,-0.024305556,0.003636364,-0.615385 ,-0.0019,1
2007-02-09,0.0013,0,-0.0005,0.003,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0029,0
2007-02-12,-0.0014,0,0.0033,-0.0347,0.006253451,-0.024305556,0.003636364,-0.615385 ,-0.0094,1
2007-02-13,0.0125,0,0.002,0.0216,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0029,0
2007-02-14,-0.0193,0,-0.0012,-0.0179,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0125,0
2007-02-15,-0.0178,0,-0.0039,-0.0002,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0052,0
2007-02-16,0.0043,0,0.0017,0.0241,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0036,0
2007-02-19,0,0,0.0001,,0.006253451,-0.024305556,0.003636364,-0.615385 ,0,1
2007-02-20,0.0198,0,0.0021,-0.0222,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0029,0
2007-02-21,0.0187,0,0.0001,0.0344,0.006253451,-0.024305556,0.003636364,-0.615385 ,-0.0011,1
2007-02-22,0.0003,0,0.0004,0.0146,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0097,0
2007-02-23,-0.0042,0,-0.0008,0.0031,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0031,0
2007-02-26,0.0287,0,0.0007,0.0041,0.006253451,-0.024305556,0.003636364,-0.615385 ,0.0001,0
2007-02-27,0.0081,0,0.0002,0.0011,0.006253451,-0.024305556,0.003636364,-0.615385 ,-0.0105,1
2007-02-28,0.0294,0.1334,0.003,0.0054,0.006253451,-0.024305556,0.003636364,-0.615385 ,-0.0256,1
2007-03-01,0,0,0.0001,0.0034,0.006287565,-0.067615658,-0.079710145,0.600000 ,0,1
2007-03-02,-0.0042,0,0.0013,-0.0058,0.006287565,-0.067615658,-0.079710145,0.600000 ,-0.002,1
2007-03-05,-0.0217,0,0.009,-0.0255,0.006287565,-0.067615658,-0.079710145,0.600000 ,-0.0271,1
2007-03-06,-0.0037,0,-0.004,0.0103,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0195,0
2007-03-07,-0.0178,0,0.0011,0.0186,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0057,0
2007-03-08,-0.0153,0,-0.0008,-0.0029,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0092,0
2007-03-09,0,0,-0.0022,-0.0258,0.006287565,-0.067615658,-0.079710145,0.600000 ,-0.0002,1
2007-03-12,0.0016,0,-0.0021,-0.019,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0125,0
2007-03-13,0.0015,0,0.0007,-0.0166,0.006287565,-0.067615658,-0.079710145,0.600000 ,-0.0037,1
2007-03-14,0.0266,0,0.0017,0.004,0.006287565,-0.067615658,-0.079710145,0.600000 ,-0.02,1
2007-03-15,-0.0232,0,-0.0018,-0.0105,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0139,0
2007-03-16,-0.0147,0,0.0003,-0.0076,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0007,0
2007-03-19,0.0077,0,-0.0013,-0.0091,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0109,0
2007-03-20,0.0223,0,-0.0021,0.0025,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0005,0
2007-03-21,0.0148,0,-0.0039,0.0508,0.006287565,-0.067615658,-0.079710145,0.600000 ,-0.0009,1
2007-03-22,0.0195,0,0,0.0349,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0039,0
2007-03-23,-0.0102,0,-0.0006,0.0096,0.006287565,-0.067615658,-0.079710145,0.600000 ,-0.0008,1
2007-03-26,0.0023,0,0.0012,0.0101,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0017,0
2007-03-27,0.0124,0,0.0026,0.0003,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0024,0
2007-03-28,0.0051,0,-0.0004,0.0183,0.006287565,-0.067615658,-0.079710145,0.600000 ,-0.0093,1
2007-03-29,0.0078,0,0,0.0304,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0078,0
2007-03-30,0.0088,0,0.0004,-0.0024,0.006287565,-0.067615658,-0.079710145,0.600000 ,0.0011,0
2007-04-02,0.0053,0.1381,-0.0038,0.0011,0.009324324,0.160305344,0.153543307,0.375000 ,0.0048,0
2007-04-03,-0.0027,0,-0.0006,-0.0197,0.009324324,0.160305344,0.153543307,0.375000 ,0.0029,0
2007-04-04,0.0481,0,-0.0004,-0.004,0.009324324,0.160305344,0.153543307,0.375000 ,0.0134,0
2007-04-05,-0.0482,0,-0.0035,-0.0016,0.009324324,0.160305344,0.153543307,0.375000 ,-0.0009,1
2007-04-06,-0.0086,0,-0.0013,,0.009324324,0.160305344,0.153543307,0.375000 ,0.0014,0
2007-04-09,0.0559,0,0.0013,-0.0431,0.009324324,0.160305344,0.153543307,0.375000 ,0.0114,0
2007-04-10,0.0075,0,0.001,0.0062,0.009324324,0.160305344,0.153543307,0.375000 ,-0.0013,1
2007-04-11,0.0261,0,-0.0018,0.0019,0.009324324,0.160305344,0.153543307,0.375000 ,0.0095,0
2007-04-12,0.0021,0,-0.0006,0.0297,0.009324324,0.160305344,0.153543307,0.375000 ,0.0081,0
2007-04-13,0.0106,0,-0.0027,-0.0034,0.009324324,0.160305344,0.153543307,0.375000 ,-0.0032,1
2007-04-16,0.0345,0,0.0027,-0.0003,0.009324324,0.160305344,0.153543307,0.375000 ,0.0074,0
2007-04-17,0.0392,0,-0.0032,-0.008,0.009324324,0.160305344,0.153543307,0.375000 ,-0.0022,1
2007-04-18,-0.0066,0,-0.0006,0.0005,0.009324324,0.160305344,0.153543307,0.375000 ,0.0039,0
2007-04-19,0.0024,0,0.0005,-0.0206,0.009324324,0.160305344,0.153543307,0.375000 ,-0.0136,1
2007-04-20,-0.0055,0,-0.0013,0.0251,0.009324324,0.160305344,0.153543307,0.375000 ,0.0128,0
2007-04-23,-0.0125,0,-0.0012,0.0396,0.009324324,0.160305344,0.153543307,0.375000 ,0.0074,0
2007-04-24,0.0023,0,0.0009,-0.0199,0.009324324,0.160305344,0.153543307,0.375000 ,0.008,0
2007-04-25,0.0269,0,-0.0005,0.0195,0.009324324,0.160305344,0.153543307,0.375000 ,-0.0072,1
2007-04-26,0.0067,0,0.0023,-0.0118,0.009324324,0.160305344,0.153543307,0.375000 ,0.0049,0
2007-04-27,-0.0203,0,0.0002,0.0215,0.009324324,0.160305344,0.153543307,0.375000 ,-0.0068,1
2007-04-30,-0.0193,0.1233,0.0019,-0.0113,0.009324324,0.160305344,0.153543307,0.375000 ,-0.0002,1
2007-05-01,0,0,0,-0.0199,0.007100256,-0.016447368,0.006825939,-0.636364 ,0,1
2007-05-02,0.01,0,-0.0008,-0.0112,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0072,0
2007-05-03,0.0005,0,-0.0033,-0.0077,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0042,0
2007-05-04,-0.0104,0,0.0006,-0.0199,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0051,0
2007-05-07,0.01,0,-0.0057,-0.0074,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0107,0
2007-05-08,0.0226,0,0.0007,0.0129,0.007100256,-0.016447368,0.006825939,-0.636364 ,-0.0011,1
2007-05-09,0.005,0,0.0007,-0.0114,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0068,0
2007-05-10,0.0157,0,0.0017,0.0042,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0039,0
2007-05-11,-0.0012,0,0.0018,0.0091,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0024,0
2007-05-14,0.0232,0,-0.0028,0.0014,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0014,0
2007-05-15,0.0003,0,0.0002,0.0114,0.007100256,-0.016447368,0.006825939,-0.636364 ,-0.0102,1
2007-05-16,-0.0078,0,-0.0004,-0.0098,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0071,0
2007-05-17,0.0112,0,0.0045,0.0369,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0094,0
2007-05-18,0.0022,0,0.0064,0.0012,0.007100256,-0.016447368,0.006825939,-0.636364 ,-0.0021,1
2007-05-21,-0.0058,0,-0.0041,0.0205,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0099,0
2007-05-22,0.0124,0,0.0001,-0.0196,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.009,0
2007-05-23,0.0084,0,0.0012,0.0123,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0023,0
2007-05-24,0,0,0,-0.0242,0.007100256,-0.016447368,0.006825939,-0.636364 ,0,1
2007-05-25,0.0011,0,-0.0033,0.0159,0.007100256,-0.016447368,0.006825939,-0.636364 ,-0.0012,1
2007-05-28,0.0119,0,0.0005,,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0081,0
2007-05-29,0.0066,0,-0.0012,-0.0314,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0023,0
2007-05-30,0.0079,0,0.0037,0.0054,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.0006,0
2007-05-31,0.0253,0.0999,-0.0035,0.0082,0.007100256,-0.016447368,0.006825939,-0.636364 ,0.023,0
2007-06-01,0.0006,0,0.0006,0.0167,0.01140652,0.040133779,0.010169492,2.250000 ,0.009,0
2007-06-04,0.0487,0,-0.0004,0.0174,0.01140652,0.040133779,0.010169492,2.250000 ,0.0124,0
2007-06-05,0.017,0,-0.001,-0.0091,0.01140652,0.040133779,0.010169492,2.250000 ,0.0026,0
